2012 04 11 19 20 23	1334186423221	bubble tea	417	277
2012 04 11 19 20 23	1334186423228	tapioca	412	303
2012 04 11 19 20 23	1334186423236	bible verses	412	326
2012 04 11 19 20 23	1334186423244	tables	417	345
2012 04 11 19 20 23	1334186423252	verses	428	358
2012 04 11 19 20 23	1334186423260	students	445	369
2012 04 11 19 20 23	1334186423268	students	464	374
2012 04 11 19 20 23	1334186423364	environment	612	330
2012 04 11 19 20 23	1334186423372	environment	599	325
2012 04 11 19 20 23	1334186423412	music	503	316
2012 04 11 19 20 23	1334186423420	music	482	316
2012 04 11 19 20 23	1334186423428	music	467	318
2012 04 11 19 20 23	1334186423436	music	452	320
2012 04 11 19 20 23	1334186423445	music	441	322
2012 04 11 19 20 23	1334186423452	bible verses	434	324
2012 04 11 19 20 23	1334186423461	bible verses	429	326
2012 04 11 19 20 23	1334186423468	bible verses	428	327
2012 04 11 19 20 23	1334186423484	bible verses	428	328
2012 04 11 19 20 23	1334186423492	bible verses	429	329
2012 04 11 19 20 23	1334186423500	bible verses	431	330
2012 04 11 19 20 23	1334186423508	bible verses	433	331
2012 04 11 19 20 23	1334186423516	bible verses	435	332
2012 04 11 19 20 23	1334186423526	bible verses	438	334
2012 04 11 19 20 23	1334186423534	bible verses	442	336
2012 04 11 19 20 23	1334186423543	bible verses	446	337
2012 04 11 19 20 23	1334186423548	bible verses	454	339
2012 04 11 19 20 23	1334186423620	bible verses	476	333
2012 04 11 19 20 23	1334186423628	music	465	328
2012 04 11 19 20 23	1334186423638	music	448	321
2012 04 11 19 20 23	1334186423644	tapioca	429	313
2012 04 11 19 20 23	1334186423652	tapioca	409	305
2012 04 11 19 20 23	1334186423700	place	329	275
2012 04 11 19 20 24	1334186424284	punch	395	162
2012 04 11 19 20 24	1334186424476	punch	395	166
2012 04 11 19 20 24	1334186424508	games	457	178
2012 04 11 19 20 24	1334186424516	games	478	182
2012 04 11 19 20 24	1334186424523	fruit	499	187
2012 04 11 19 20 24	1334186424700	teas	539	216
2012 04 11 19 20 24	1334186424708	teas	521	212
2012 04 11 19 20 24	1334186424716	teas	506	210
2012 04 11 19 20 24	1334186424732	fresh fruit	486	212
2012 04 11 19 20 24	1334186424740	fresh fruit	481	212
2012 04 11 19 20 24	1334186424748	fresh fruit	480	213
2012 04 11 19 20 24	1334186424772	fresh fruit	480	214
2012 04 11 19 20 24	1334186424780	fresh fruit	482	215
2012 04 11 19 20 24	1334186424788	fresh fruit	486	216
2012 04 11 19 20 24	1334186424805	teas	508	220
2012 04 11 19 20 24	1334186424812	teas	524	222
2012 04 11 19 20 24	1334186424820	teas	543	224
2012 04 11 19 20 24	1334186424868	bubble	677	224
2012 04 11 19 20 24	1334186424875	bubble	694	224
2012 04 11 19 20 24	1334186424883	bubble	709	224
2012 04 11 19 20 24	1334186424891	bubble	720	224
2012 04 11 19 20 24	1334186424899	bubble	730	224
2012 04 11 19 20 24	1334186424909	bubble	739	224
2012 04 11 19 20 24	1334186424919	bubble	743	224
2012 04 11 19 20 24	1334186424923	bubble	746	224
2012 04 11 19 20 24	1334186424956	bubble	745	224
2012 04 11 19 20 24	1334186424964	bubble	742	224
2012 04 11 19 20 24	1334186424971	bubble	740	224
2012 04 11 19 20 24	1334186424980	bubble	737	224
2012 04 11 19 20 24	1334186424988	bubble	734	224
2012 04 11 19 20 24	1334186424995	bubble	731	224
2012 04 11 19 20 25	1334186425003	bubble	727	224
2012 04 11 19 20 25	1334186425013	bubble	723	224
2012 04 11 19 20 25	1334186425020	bubble	720	225
2012 04 11 19 20 25	1334186425029	bubble	718	225
2012 04 11 19 20 25	1334186425036	bubble	716	225
2012 04 11 19 20 25	1334186425044	bubble	715	225
2012 04 11 19 20 25	1334186425060	bubble	714	225
2012 04 11 19 20 25	1334186425076	bubble	713	224
2012 04 11 19 20 25	1334186425117	bubble	714	224
2012 04 11 19 20 25	1334186425124	bubble	717	224
2012 04 11 19 20 25	1334186425133	bubble	722	221
2012 04 11 19 20 25	1334186425142	bubble	729	220
2012 04 11 19 20 25	1334186425148	bubble	735	217
2012 04 11 19 20 25	1334186425156	bubble	742	216
2012 04 11 19 20 25	1334186425164	bubble	748	213
2012 04 11 19 20 25	1334186425171	bubble	753	210
2012 04 11 19 20 25	1334186425180	day	757	207
2012 04 11 19 20 25	1334186425189	lots	760	204
2012 04 11 19 20 25	1334186425197	powder	761	200
2012 04 11 19 20 25	1334186425205	powder	762	199
2012 04 11 19 20 25	1334186425212	powder	762	197
2012 04 11 19 20 25	1334186425220	powder	762	195
2012 04 11 19 20 25	1334186425228	powder	762	194
2012 04 11 19 20 25	1334186425235	powder	760	192
2012 04 11 19 20 25	1334186425243	powder	759	191
2012 04 11 19 20 25	1334186425251	powder	757	190
2012 04 11 19 20 25	1334186425259	powder	755	189
2012 04 11 19 20 25	1334186425268	powder	752	189
2012 04 11 19 20 25	1334186425275	powder	750	188
2012 04 11 19 20 25	1334186425284	powder	747	187
2012 04 11 19 20 25	1334186425293	powder	744	187
2012 04 11 19 20 25	1334186425300	powder	741	186
2012 04 11 19 20 25	1334186425308	powder	738	185
2012 04 11 19 20 25	1334186425324	flavor	731	182
2012 04 11 19 20 25	1334186425332	flavor	726	181
2012 04 11 19 20 25	1334186425339	flavor	720	179
2012 04 11 19 20 25	1334186425347	flavor	711	176
2012 04 11 19 20 25	1334186425355	flavor	702	174
2012 04 11 19 20 25	1334186425363	flavor	693	172
2012 04 11 19 20 25	1334186425371	flavor	684	169
2012 04 11 19 20 25	1334186425379	flavor	677	165
2012 04 11 19 20 25	1334186425692	wow bubble tea	374	188
2012 04 11 19 20 25	1334186425700	wow bubble tea	371	198
2012 04 11 19 20 25	1334186425740	flavors	369	248
2012 04 11 19 20 25	1334186425748	flavors	369	256
2012 04 11 19 20 25	1334186425836	bible verses	386	327
2012 04 11 19 20 25	1334186425844	bible verses	392	332
2012 04 11 19 20 25	1334186425852	bible verses	397	337
2012 04 11 19 20 25	1334186425860	business	401	340
2012 04 11 19 20 25	1334186425868	business	405	344
2012 04 11 19 20 25	1334186425876	business	406	345
2012 04 11 19 20 25	1334186425884	tables	409	346
2012 04 11 19 20 25	1334186425892	tables	413	348
2012 04 11 19 20 25	1334186425901	tables	421	351
2012 04 11 19 20 25	1334186425909	verses	430	355
2012 04 11 19 20 25	1334186425916	verses	443	358
2012 04 11 19 20 25	1334186425923	verses	459	362
2012 04 11 19 20 26	1334186426020	places	639	389
2012 04 11 19 20 26	1334186426028	places	656	387
2012 04 11 19 20 26	1334186426036	smoothie	671	382
2012 04 11 19 20 26	1334186426044	smoothie	685	376
2012 04 11 19 20 26	1334186426054	smoothie	698	369
2012 04 11 19 20 26	1334186426172	fact	693	229
2012 04 11 19 20 26	1334186426181	bubble	684	217
2012 04 11 19 20 26	1334186426188	bubble	676	207
2012 04 11 19 20 26	1334186426204	size	657	183
2012 04 11 19 20 26	1334186426460	wow bubble tea	351	195
2012 04 11 19 20 26	1334186426476	time	345	228
2012 04 11 19 20 26	1334186426484	flavors	345	244
2012 04 11 19 20 26	1334186426492	flavors	347	259
2012 04 11 19 20 26	1334186426540	yunnie	363	320
2012 04 11 19 20 26	1334186426556	business	373	343
2012 04 11 19 20 26	1334186426565	business	380	356
2012 04 11 19 20 26	1334186426789	bit	724	522
2012 04 11 19 20 26	1334186426852	person	758	490
2012 04 11 19 20 26	1334186426900	kind	767	460
2012 04 11 19 20 26	1334186426908	kind	767	454
2012 04 11 19 20 26	1334186426916	kind	769	446
2012 04 11 19 20 26	1334186426924	smoothies	771	438
2012 04 11 19 20 26	1334186426964	college	768	388
2012 04 11 19 20 26	1334186426972	smoothie	764	377
2012 04 11 19 20 26	1334186426980	smoothie	760	367
2012 04 11 19 20 26	1334186426988	cup	755	355
2012 04 11 19 20 27	1334186427076	fact	669	234
2012 04 11 19 20 27	1334186427084	bubble	660	226
2012 04 11 19 20 27	1334186427372	board games	522	237
2012 04 11 19 20 27	1334186427380	board games	508	237
2012 04 11 19 20 27	1334186427388	board games	494	239
2012 04 11 19 20 27	1334186427396	board games	480	239
2012 04 11 19 20 27	1334186427404	board games	468	239
2012 04 11 19 20 27	1334186427412	board games	455	239
2012 04 11 19 20 27	1334186427572	flavors	378	257
2012 04 11 19 20 27	1334186427580	flavors	376	259
2012 04 11 19 20 27	1334186427588	flavors	375	260
2012 04 11 19 20 27	1334186427812	bubble tea	405	288
2012 04 11 19 20 27	1334186427820	bubble tea	409	289
2012 04 11 19 20 27	1334186427828	bubble tea	413	290
2012 04 11 19 20 27	1334186427836	bubble tea	418	291
2012 04 11 19 20 27	1334186427844	bubble tea	422	292
2012 04 11 19 20 27	1334186427852	tapioca	425	293
2012 04 11 19 20 27	1334186427860	tapioca	429	294
2012 04 11 19 20 27	1334186427868	tapioca	431	295
2012 04 11 19 20 27	1334186427876	tapioca	433	295
2012 04 11 19 20 27	1334186427892	tapioca	434	295
2012 04 11 19 20 27	1334186427927	tapioca	434	296
2012 04 11 19 20 27	1334186427932	tapioca	435	296
2012 04 11 19 20 27	1334186427940	tapioca	437	297
2012 04 11 19 20 27	1334186427948	tapioca	441	299
2012 04 11 19 20 27	1334186427956	tapioca	444	300
2012 04 11 19 20 27	1334186427964	tapioca	448	302
2012 04 11 19 20 27	1334186427972	tapioca	455	305
2012 04 11 19 20 27	1334186427980	tapioca	460	307
2012 04 11 19 20 27	1334186427988	tapioca	465	309
2012 04 11 19 20 27	1334186427996	tapioca	471	311
2012 04 11 19 20 28	1334186428004	tapioca	474	312
2012 04 11 19 20 28	1334186428012	tapioca	477	314
2012 04 11 19 20 28	1334186428021	tapioca	480	315
2012 04 11 19 20 28	1334186428029	music	481	316
2012 04 11 19 20 28	1334186428036	music	482	317
2012 04 11 19 20 28	1334186428044	music	483	318
2012 04 11 19 20 28	1334186428068	music	483	319
2012 04 11 19 20 28	1334186428076	music	481	319
2012 04 11 19 20 28	1334186428086	music	479	319
2012 04 11 19 20 28	1334186428094	music	477	320
2012 04 11 19 20 28	1334186428102	music	473	320
2012 04 11 19 20 28	1334186428108	music	469	320
2012 04 11 19 20 28	1334186428116	music	463	320
2012 04 11 19 20 28	1334186428124	music	455	320
2012 04 11 19 20 28	1334186428132	music	447	320
2012 04 11 19 20 28	1334186428149	tapioca	430	314
2012 04 11 19 20 28	1334186428156	tapioca	421	310
2012 04 11 19 20 28	1334186428163	tapioca	409	305
2012 04 11 19 20 28	1334186428216	place	329	269
2012 04 11 19 20 28	1334186428220	place	321	265
2012 04 11 19 20 28	1334186428228	place	314	261
2012 04 11 19 20 28	1334186428236	place	309	258
2012 04 11 19 20 28	1334186428412	jesus	297	217
2012 04 11 19 20 28	1334186428420	jesus	300	216
2012 04 11 19 20 28	1334186428428	jesus	302	214
2012 04 11 19 20 28	1334186428436	jesus	305	213
2012 04 11 19 20 28	1334186428444	jesus	308	212
2012 04 11 19 20 28	1334186428452	jesus	312	211
2012 04 11 19 20 28	1334186428460	jesus	314	210
2012 04 11 19 20 28	1334186428468	jesus	317	209
2012 04 11 19 20 28	1334186428476	jesus	319	208
2012 04 11 19 20 28	1334186428484	jesus	321	207
2012 04 11 19 20 28	1334186428492	jesus	323	206
2012 04 11 19 20 28	1334186428500	jesus	324	205
2012 04 11 19 20 28	1334186428508	jesus	325	204
2012 04 11 19 20 28	1334186428517	wow bubble tea	327	202
2012 04 11 19 20 28	1334186428525	wow bubble tea	328	201
2012 04 11 19 20 28	1334186428532	wow bubble tea	329	200
2012 04 11 19 20 28	1334186428540	wow bubble tea	330	199
2012 04 11 19 20 28	1334186428547	wow bubble tea	330	198
2012 04 11 19 20 28	1334186428556	wow bubble tea	330	197
2012 04 11 19 20 28	1334186428564	wow bubble tea	330	196
2012 04 11 19 20 28	1334186428572	wow bubble tea	331	195
2012 04 11 19 20 28	1334186428580	wow bubble tea	331	194
2012 04 11 19 20 28	1334186428588	wow bubble tea	331	193
2012 04 11 19 20 28	1334186428596	wow bubble tea	331	192
2012 04 11 19 20 28	1334186428604	wow bubble tea	331	191
2012 04 11 19 20 28	1334186428612	wow bubble tea	330	190
2012 04 11 19 20 28	1334186428621	wow bubble tea	330	189
2012 04 11 19 20 28	1334186428634	wow bubble tea	330	188
2012 04 11 19 20 28	1334186428635	wow bubble tea	329	187
2012 04 11 19 20 28	1334186428644	wow bubble tea	329	186
2012 04 11 19 20 28	1334186428796	people	320	168
2012 04 11 19 20 28	1334186428804	people	319	168
2012 04 11 19 20 28	1334186428836	people	318	168
2012 04 11 19 20 28	1334186428860	people	317	167
2012 04 11 19 20 28	1334186428876	people	316	167
2012 04 11 19 20 28	1334186428884	people	315	167
2012 04 11 19 20 28	1334186428892	people	315	168
2012 04 11 19 20 28	1334186428901	people	314	168
2012 04 11 19 20 28	1334186428909	people	313	168
2012 04 11 19 20 29	1334186429004	wow bubble tea	303	186
2012 04 11 19 20 29	1334186429012	wow bubble tea	303	187
2012 04 11 19 20 29	1334186429020	wow bubble tea	303	189
2012 04 11 19 20 29	1334186429028	wow bubble tea	304	191
2012 04 11 19 20 29	1334186429036	wow bubble tea	305	193
2012 04 11 19 20 29	1334186429043	wow bubble tea	305	195
2012 04 11 19 20 29	1334186429051	wow bubble tea	306	196
2012 04 11 19 20 29	1334186429060	wow bubble tea	307	197
2012 04 11 19 20 29	1334186429068	wow bubble tea	307	198
2012 04 11 19 20 29	1334186429075	wow bubble tea	308	199
2012 04 11 19 20 29	1334186429083	wow bubble tea	309	200
2012 04 11 19 20 29	1334186429091	wow bubble tea	309	201
2012 04 11 19 20 29	1334186429099	wow bubble tea	310	201
2012 04 11 19 20 29	1334186429110	wow bubble tea	311	202
2012 04 11 19 20 29	1334186429121	wow bubble tea	312	202
2012 04 11 19 20 29	1334186429124	jesus	313	203
2012 04 11 19 20 29	1334186429132	jesus	313	204
2012 04 11 19 20 29	1334186429140	jesus	314	204
2012 04 11 19 20 29	1334186429147	jesus	315	204
2012 04 11 19 20 29	1334186429155	jesus	316	205
2012 04 11 19 20 29	1334186429164	jesus	317	205
2012 04 11 19 20 29	1334186429196	jesus	317	206
2012 04 11 19 20 29	1334186429204	jesus	318	206
2012 04 11 19 20 29	1334186429212	jesus	319	207
2012 04 11 19 20 29	1334186429220	jesus	321	207
2012 04 11 19 20 29	1334186429228	jesus	322	208
2012 04 11 19 20 29	1334186429236	jesus	323	208
2012 04 11 19 20 29	1334186429244	jesus	325	209
2012 04 11 19 20 29	1334186429252	jesus	327	210
2012 04 11 19 20 29	1334186429260	jesus	329	210
2012 04 11 19 20 29	1334186429271	jesus	331	211
2012 04 11 19 20 29	1334186429277	jesus	333	212
2012 04 11 19 20 29	1334186429284	jesus	335	212
2012 04 11 19 20 29	1334186429604	board games	448	256
2012 04 11 19 20 29	1334186429611	board games	456	257
2012 04 11 19 20 29	1334186429619	stars	463	260
2012 04 11 19 20 29	1334186429627	stars	472	263
2012 04 11 19 20 29	1334186429635	bubble tea	479	265
2012 04 11 19 20 29	1334186429643	bubble tea	488	267
2012 04 11 19 20 29	1334186429652	bubble tea	498	271
2012 04 11 19 20 29	1334186429661	bubble tea	506	274
2012 04 11 19 20 29	1334186429668	bubble tea	515	276
2012 04 11 19 20 29	1334186429676	bubble tea	525	279
2012 04 11 19 20 29	1334186429684	bubble tea	535	280
2012 04 11 19 20 29	1334186429692	bubble tea	544	282
2012 04 11 19 20 29	1334186429700	bubble tea	553	285
2012 04 11 19 20 29	1334186429796	drinks	647	296
2012 04 11 19 20 29	1334186429804	drinks	655	296
2012 04 11 19 20 29	1334186429812	drinks	663	296
2012 04 11 19 20 29	1334186429820	drinks	673	296
2012 04 11 19 20 29	1334186429828	drinks	680	296
2012 04 11 19 20 29	1334186429836	drinks	688	294
2012 04 11 19 20 29	1334186429844	drinks	696	294
2012 04 11 19 20 29	1334186429852	drinks	704	292
2012 04 11 19 20 29	1334186429981	strawberry	769	248
2012 04 11 19 20 29	1334186429989	strawberry	773	244
2012 04 11 19 20 29	1334186429997	strawberry	777	240
2012 04 11 19 20 30	1334186430004	service	781	237
2012 04 11 19 20 30	1334186430012	service	784	234
2012 04 11 19 20 30	1334186430156	ave.	801	206
2012 04 11 19 20 30	1334186430165	ave.	800	205
2012 04 11 19 20 30	1334186430172	ave.	799	204
2012 04 11 19 20 30	1334186430181	ave.	797	203
2012 04 11 19 20 30	1334186430212	powder	777	197
2012 04 11 19 20 30	1334186430220	powder	767	195
2012 04 11 19 20 30	1334186430228	powder	754	193
2012 04 11 19 20 30	1334186430236	powder	737	191
2012 04 11 19 20 30	1334186430244	powder	721	191
2012 04 11 19 20 30	1334186430276	boba	656	191
2012 04 11 19 20 30	1334186430276	boba	633	191
2012 04 11 19 20 30	1334186430284	boba	614	193
2012 04 11 19 20 30	1334186430300	texture	570	193
2012 04 11 19 20 30	1334186430332	fruit	508	201
2012 04 11 19 20 30	1334186430340	fruit	497	204
2012 04 11 19 20 30	1334186430348	fruit	488	206
2012 04 11 19 20 30	1334186430365	fresh fruit	474	210
2012 04 11 19 20 30	1334186430373	fresh fruit	470	213
2012 04 11 19 20 30	1334186430380	fresh fruit	466	215
2012 04 11 19 20 30	1334186430387	fresh fruit	462	216
2012 04 11 19 20 30	1334186430396	fresh fruit	457	218
2012 04 11 19 20 30	1334186430404	fresh fruit	452	220
2012 04 11 19 20 30	1334186430412	fresh fruit	446	221
2012 04 11 19 20 30	1334186430420	fresh fruit	439	223
2012 04 11 19 20 30	1334186430428	fresh fruit	433	225
2012 04 11 19 20 30	1334186430436	fresh fruit	428	225
2012 04 11 19 20 30	1334186430444	fresh fruit	424	225
2012 04 11 19 20 30	1334186430468	fresh fruit	409	225
2012 04 11 19 20 30	1334186430533	time	347	228
2012 04 11 19 20 30	1334186430541	time	339	230
2012 04 11 19 20 30	1334186430549	time	333	230
2012 04 11 19 20 30	1334186430557	time	328	230
2012 04 11 19 20 30	1334186430564	time	324	230
2012 04 11 19 20 30	1334186430572	time	323	230
2012 04 11 19 20 30	1334186430581	time	322	230
2012 04 11 19 20 30	1334186430588	time	320	230
2012 04 11 19 20 30	1334186430628	time	319	230
2012 04 11 19 20 30	1334186430644	time	319	229
2012 04 11 19 20 30	1334186430653	time	318	229
2012 04 11 19 20 30	1334186430661	time	318	228
2012 04 11 19 20 30	1334186430668	time	317	226
2012 04 11 19 20 30	1334186430676	time	316	225
2012 04 11 19 20 30	1334186430684	time	315	225
2012 04 11 19 20 30	1334186430692	time	315	224
2012 04 11 19 20 30	1334186430700	time	314	222
2012 04 11 19 20 30	1334186430708	time	314	221
2012 04 11 19 20 30	1334186430723	time	313	220
2012 04 11 19 20 30	1334186430732	jesus	312	218
2012 04 11 19 20 30	1334186430740	jesus	311	217
2012 04 11 19 20 33	1334186433964	jesus	312	217
2012 04 11 19 20 35	1334186435532	jesus	313	217
2012 04 11 19 20 36	1334186436132	jesus	314	217
2012 04 11 19 20 38	1334186438076	jesus	315	217
2012 04 11 19 20 38	1334186438196	jesus	315	218
2012 04 11 19 20 38	1334186438212	time	315	220
2012 04 11 19 20 38	1334186438220	time	315	221
2012 04 11 19 20 38	1334186438228	time	315	223
2012 04 11 19 20 38	1334186438236	time	315	224
2012 04 11 19 20 38	1334186438245	time	315	226
2012 04 11 19 20 38	1334186438254	time	314	227
2012 04 11 19 20 38	1334186438260	time	314	229
2012 04 11 19 20 38	1334186438268	time	313	232
2012 04 11 19 20 38	1334186438276	time	312	237
2012 04 11 19 20 38	1334186438299	place	311	268
2012 04 11 19 20 38	1334186438307	place	311	281
2012 04 11 19 20 38	1334186438315	jellies	312	295
2012 04 11 19 20 38	1334186438332	yunnie	314	327
2012 04 11 19 20 42	1334186442620	thing	424	476
2012 04 11 19 20 42	1334186442636	ave	424	446
2012 04 11 19 20 43	1334186443220	yogurt	380	451
2012 04 11 19 20 43	1334186443228	yogurt	376	453
2012 04 11 19 20 43	1334186443236	yogurt	372	455
2012 04 11 19 20 43	1334186443244	yogurt	367	460
2012 04 11 19 20 43	1334186443252	yogurt	362	464
2012 04 11 19 20 43	1334186443540	quotes	286	484
2012 04 11 19 20 43	1334186443548	quotes	284	484
2012 04 11 19 20 43	1334186443556	quotes	282	484
2012 04 11 19 20 43	1334186443564	quotes	281	484
2012 04 11 19 20 43	1334186443571	quotes	280	484
2012 04 11 19 20 43	1334186443580	quotes	278	484
2012 04 11 19 20 43	1334186443587	quotes	277	483
2012 04 11 19 20 43	1334186443596	quotes	276	483
2012 04 11 19 20 43	1334186443604	quotes	275	483
2012 04 11 19 20 43	1334186443612	quotes	273	483
2012 04 11 19 20 43	1334186443620	quotes	272	483
2012 04 11 19 20 43	1334186443628	quotes	269	483
2012 04 11 19 20 43	1334186443636	quotes	267	483
2012 04 11 19 20 43	1334186443649	quotes	265	483
2012 04 11 19 20 43	1334186443653	quotes	263	483
2012 04 11 19 20 43	1334186443660	quotes	261	483
2012 04 11 19 20 43	1334186443668	quotes	259	483
2012 04 11 19 20 43	1334186443676	quotes	257	483
2012 04 11 19 20 43	1334186443684	quotes	256	484
2012 04 11 19 20 43	1334186443691	quotes	254	484
2012 04 11 19 20 43	1334186443700	quotes	252	484
2012 04 11 19 20 43	1334186443707	quotes	251	484
2012 04 11 19 20 43	1334186443715	quotes	249	485
2012 04 11 19 20 43	1334186443723	quotes	247	485
2012 04 11 19 20 43	1334186443732	quotes	245	486
2012 04 11 19 20 43	1334186443739	quotes	243	486
2012 04 11 19 20 43	1334186443757	quotes	236	487
